lead_id,pricing_page_visits_decayed,demo_page_visits_decayed,case_study_views_decayed,roi_calculator_uses_decayed,blog_views_decayed,careers_page_visits_decayed,high_intent_touch_count,visited_pricing_or_demo,pages_per_session,visited_last_7_days,is_bot_suspect,email_opens_decayed,email_clicks_decayed,open_rate,click_to_open_rate,content_engagement_decayed,is_unsubscribed,is_hard_bounced,trial_depth_score,is_engaged_trial,industry_tier,lead_source_tier,tech_stack_score,seniority_rank,is_decision_maker,company_size_score,log_annual_revenue,is_smb_fit,dm_x_pricing_or_demo,senior_x_trial,smb_fit_x_intent,cross_channel_engaged,good_source_x_content
L00612,0.0,0.0,1.0,0.0,1.0,0.5,0,0,9.0,0,0,0.0,0.0,0.062,0.0,0.0,0,0,0,0,1,3,1,4,1,4,7.5455482994100045,1,0,0,0,0,1
L00613,0.0,0.0,0.6333333333333333,0.0,1.2666666666666666,0.0,0,0,8.0,0,0,1.3333333333333335,0.33333333333333337,0.222,0.25,1.666666666666667,0,0,0,0,2,3,0,0,1,3,7.118826249062078,1,0,0,0,0,1
L00614,0.0,0.0,0.0,0.0,0.8666666666666667,0.8666666666666667,0,0,11.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,3,2,1,0,4,5.43066055353575,1,0,0,0,0,1
L00615,0.0,0.0,0.0,0.0,4.666666666666667,0.9333333333333333,0,0,10.0,1,0,1.0,0.0,0.5,0.0,0.0,0,0,4,0,3,2,2,1,0,3,6.270799378071934,1,0,0,0,0,0
L00616,0.0,0.0,0.7666666666666666,0.0,2.3,1.5333333333333332,0,0,20.0,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,3,2,3,1,1,9.804567364485997,0,0,0,0,0,1
L00617,0.0,0.0,0.0,0.0,0.0,0.0,1,1,6.0,0,0,0.7,0.0,0.5,0.0,1.4,0,0,11,0,2,1,1,4,1,4,7.5455482994100045,1,1,0,1,1,0
L00618,0.0,0.0,0.0,0.0,0.7333333333333334,0.0,0,0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,12,1,1,3,0,3,1,4,4.948759890378168,1,0,1,0,0,0
L00619,0.0,0.0,0.0,0.0,0.33333333333333337,0.6666666666666667,0,0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,0,2,0,3,7.295192184570911,1,0,0,0,0,1
L00620,1.0,1.0,0.0,1.0,3.0,0.0,2,1,3.0,1,0,2.0,0.0,0.75,0.0,4.0,0,0,0,0,1,1,0,4,1,1,11.150456625933339,0,1,0,0,1,0
L00621,0.7666666666666666,0.0,0.7666666666666666,0.7666666666666666,3.0666666666666664,0.7666666666666666,1,1,11.0,1,0,1.8000000000000003,0.6000000000000001,0.333,0.333,0.9000000000000001,1,0,0,0,2,3,1,1,0,3,7.5455482994100045,1,0,0,1,1,1
L00622,0.0,0.0,0.0,0.5666666666666667,1.7,0.0,0,0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,9,0,2,3,1,1,0,3,6.5942766514863465,1,0,0,0,0,1
L00623,0.0,0.6666666666666667,0.0,0.0,1.3333333333333335,0.6666666666666667,1,1,9.0,0,0,1.3333333333333335,0.0,0.182,0.0,0.0,0,0,0,0,1,2,0,4,1,4,4.637637376125593,1,1,0,1,1,0
L00624,0.6333333333333333,0.6333333333333333,0.0,0.0,2.533333333333333,1.2666666666666666,2,1,6.0,0,0,0.8,0.0,0.154,0.0,1.2000000000000002,1,0,19,0,1,3,1,3,1,4,4.665324108807838,1,1,0,1,1,1
L00625,0.0,0.0,0.0,0.0,0.6666666666666667,0.6666666666666667,0,0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,21,1,2,2,1,4,1,0,12.904627925920279,0,0,1,0,0,1
L00626,0.30000000000000004,0.30000000000000004,0.6000000000000001,0.0,0.6000000000000001,0.6000000000000001,2,1,5.0,0,0,2.7,0.6000000000000001,0.474,0.222,1.2000000000000002,1,0,0,0,1,3,1,1,0,0,12.515506914221243,0,0,0,0,1,1
L00627,0.0,0.0,0.0,0.0,2.5,0.0,0,0,4.0,1,0,2.9,0.0,0.273,0.0,2.9,0,0,0,0,1,1,0,3,1,4,7.5455482994100045,1,0,0,0,0,0
L00628,0.0,0.0,0.0,0.0,2.9,0.9666666666666667,0,0,11.0,1,0,2.0,0.0,0.364,0.0,1.0,0,0,0,0,1,2,0,1,0,0,12.610269282802598,0,0,0,0,0,1
L00629,0.8,0.0,0.0,0.8,1.6,0.0,1,1,9.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,2,2,1,3,1,2,8.900767092663585,0,1,0,0,0,1
L00630,0.9333333333333333,0.0,0.9333333333333333,0.9333333333333333,1.8666666666666667,0.0,1,1,2.0,1,0,8.666666666666668,0.8666666666666667,0.667,0.1,4.333333333333334,0,0,0,0,1,2,2,3,1,1,11.176734988650853,0,1,0,0,1,1
L00631,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0,0,0.8333333333333334,0.0,0.125,0.0,1.6666666666666667,0,0,25,1,1,2,2,1,0,3,7.1464571692122,1,0,0,0,0,1
L00632,0.6,0.6,0.0,0.0,3.0,0.6,2,1,5.0,0,0,0.9666666666666667,0.0,0.5,0.0,2.9,0,0,17,1,3,3,0,4,1,3,6.5647014309953695,1,1,1,1,1,1
L00633,0.0,0.0,0.0,0.0,0.7333333333333334,0.0,0,0,20.0,0,1,1.2,0.0,0.25,0.0,1.2,0,0,18,1,1,1,2,2,1,3,6.943701405755606,1,0,0,0,0,0
L00634,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9.75,0,1,3.5,0.7,0.333,0.2,2.0999999999999996,0,0,0,0,1,2,1,2,0,2,8.005300331689824,0,0,0,0,1,1
L00635,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,0,0,3.0,1.0,0.188,0.333,2.0,0,0,0,0,2,3,1,1,1,4,5.017279836814924,1,0,0,0,0,1
L00636,0.7333333333333334,0.0,0.7333333333333334,0.0,2.2,0.0,1,1,4.0,0,0,0.4666666666666667,0.0,0.077,0.0,0.0,0,0,16,1,1,3,2,1,0,4,5.241747015059643,1,0,0,1,1,0
L00637,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0,0,0.9000000000000001,0.0,0.176,0.0,0.0,0,0,0,0,1,3,1,2,0,3,7.5455482994100045,1,0,0,0,0,0
L00638,0.0,2.0,2.0,0.0,5.0,0.0,1,1,4.0,1,0,0.19999999999999996,0.0,0.214,0.0,0.33333333333333326,0,0,0,0,1,2,1,3,1,2,9.246633727673451,0,1,0,0,1,1
L00639,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5.0,0,0,4.199999999999999,0.0,0.429,0.0,3.5,0,0,0,0,1,2,1,4,1,3,6.672539146433658,1,1,0,1,1,1
L00640,0.0,0.8333333333333334,0.0,0.0,2.5,1.6666666666666667,1,1,10.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,3,1,3,1,2,8.446534647753005,0,1,0,0,0,1
L00641,0.0,0.0,0.0,0.0,1.2,0.6,0,0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,2,1,4,1,0,12.859092121744652,0,0,0,0,0,0
L00642,0.0,0.0,0.0,0.0,2.6,0.0,0,0,20.0,1,1,0.0,0.0,0.0,0.0,0.0,0,0,26,1,1,2,2,4,0,4,4.209160236650682,1,0,1,0,0,0
L00643,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.0,0,0,3.0,0.0,0.333,0.0,0.0,0,0,0,0,2,2,1,1,0,2,7.5455482994100045,0,0,0,0,0,0
L00644,0.0,0.0,0.0,0.0,3.8666666666666667,0.9666666666666667,0,0,7.0,1,0,0.6333333333333333,0.0,0.2,0.0,1.9,0,0,0,0,1,3,1,0,0,3,6.425031085327022,1,0,0,0,0,1
L00645,0.0,0.0,0.0,0.7333333333333334,3.666666666666667,0.7333333333333334,0,0,2.0,0,0,0.8333333333333334,0.0,0.2,0.0,1.6666666666666667,0,0,0,0,2,1,1,2,0,1,7.5455482994100045,0,0,0,0,0,0
L00646,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,1.6,0.0,2,1,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,2,1,1,0,4,7.5455482994100045,1,0,0,1,0,1
L00647,0.5333333333333333,0.0,0.0,0.5333333333333333,1.6,0.5333333333333333,1,1,9.0,0,0,1.0,0.0,0.071,0.0,3.0,0,0,12,1,2,3,1,4,1,2,8.756635198366567,0,1,1,0,1,1
L00648,1.0,0.0,0.0,0.33333333333333337,0.0,0.0,1,1,2.0,0,0,1.6,0.0,0.286,0.0,1.6,0,0,0,0,1,3,2,4,1,1,9.830728669951702,0,1,0,0,1,1
L00649,0.3666666666666667,0.3666666666666667,0.3666666666666667,0.3666666666666667,0.3666666666666667,0.0,2,1,5.0,0,0,4.6,0.0,0.4,0.0,0.0,0,0,0,0,1,3,1,1,0,1,10.62357846854362,0,0,0,0,1,0
L00650,0.0,0.0,0.0,0.0,0.23333333333333328,0.23333333333333328,0,0,7.0,0,0,0.6666666666666667,0.0,0.182,0.0,0.0,1,0,0,0,1,3,2,4,1,2,9.358018722826563,0,0,0,0,0,0
L00651,0.0,0.0,1.7333333333333334,0.0,0.8666666666666667,0.8666666666666667,0,0,7.0,1,0,3.2,0.0,0.286,0.0,0.0,0,0,18,1,2,2,2,4,1,3,6.880075709875395,1,0,1,0,0,0
L00652,0.8,0.0,0.0,0.0,1.6,0.8,1,1,8.0,1,0,3.6,0.9,0.667,0.25,0.0,0,0,0,0,1,3,2,0,0,2,9.572361996907748,0,0,0,0,1,0
L00653,1.5333333333333332,0.0,0.0,0.0,1.5333333333333332,0.0,1,1,6.0,1,0,2.3,0.0,0.3,0.0,0.0,0,0,24,1,2,3,2,1,0,1,10.06000400314813,0,0,0,0,1,0
L00654,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.0,0,0,0.9,0.0,0.143,0.0,0.0,0,0,0,0,1,3,1,4,1,2,9.158404766087601,0,0,0,0,0,0
L00655,0.7666666666666666,0.0,0.0,0.0,2.3,0.0,1,1,5.0,1,0,2.9,0.0,0.3,0.0,6.766666666666667,0,0,0,0,1,2,2,2,0,4,5.207297968160868,1,0,0,1,1,1
L00656,0.0,0.0,0.0,0.9,2.7,1.8,0,0,7.0,1,0,1.9333333333333333,0.0,0.143,0.0,0.0,0,0,0,0,2,2,1,1,0,1,10.84205040900606,0,0,0,0,0,0
L00657,0.0,0.0,0.0,0.0,1.5,0.0,0,0,8.0,0,0,0.8666666666666667,0.0,0.2,0.0,0.0,0,0,0,0,1,2,2,1,0,2,9.070399913668004,0,0,0,0,0,0
L00658,0.7333333333333334,0.0,1.4666666666666668,1.4666666666666668,1.4666666666666668,0.7333333333333334,1,1,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,0,3,1,2,9.136317011627396,0,1,0,0,0,0
L00659,0.0,0.0,0.0,0.0,4.333333333333334,1.7333333333333334,0,0,11.0,1,0,3.7333333333333334,0.9333333333333333,0.211,0.25,1.8666666666666667,0,0,7,0,2,2,2,3,1,3,7.0085955939082085,1,0,0,0,0,1
L00660,0.4,0.4,0.0,0.0,0.4,0.4,2,1,2.0,0,0,0.8,0.0,0.25,0.0,1.2000000000000002,0,0,0,0,2,1,0,3,1,2,8.834613661631806,0,1,0,0,1,0
L00661,1.8,0.0,0.0,0.0,4.5,0.9,1,1,10.0,1,0,4.5,1.8,0.263,0.4,1.8,0,0,0,0,1,3,0,4,1,3,7.5455482994100045,1,1,0,1,1,1
L00662,0.0,0.0,0.0,0.0,1.0,0.0,0,0,9.0,0,0,8.7,0.0,0.529,0.0,0.0,1,0,0,0,3,2,0,1,0,2,9.500461966373118,0,0,0,0,0,0
L00663,0.0,0.0,0.0,0.0,2.2,1.4666666666666668,0,0,8.0,0,0,0.0,0.0,0.105,0.0,0.0,0,0,12,1,2,3,1,2,0,4,5.556055562626746,1,0,0,0,0,0
L00664,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0,0,10.0,1,0,3.8,0.0,0.375,0.0,4.433333333333334,0,0,0,0,1,2,1,3,1,2,7.5455482994100045,0,0,0,0,0,1
L00665,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,0,0,2.0,0.0,0.5,0.0,2.0,0,0,0,0,2,2,1,0,0,0,12.224795768802863,0,0,0,0,0,1
L00666,0.8333333333333334,0.0,0.8333333333333334,0.0,2.5,0.0,1,1,11.0,1,0,7.0,2.0,0.875,0.286,2.0,1,0,22,0,2,3,1,1,0,4,5.4510384535657,1,0,0,1,1,1
L00667,0.0,0.0,0.0,0.0,3.2,0.8,0,0,5.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,1,1,0,0,12.205990142126861,0,0,0,0,0,0
L00668,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8.0,0,0,4.199999999999999,0.7,0.462,0.167,3.5,0,0,31,1,2,2,2,1,0,3,6.792232187726598,1,0,0,1,1,1
L00669,0.9333333333333333,0.0,1.8666666666666667,0.0,2.8,0.9333333333333333,1,1,7.0,1,0,2.0,0.0,0.286,0.0,7.0,0,0,0,0,2,3,1,3,1,1,10.739171084107424,0,1,0,0,1,1
L00670,0.9666666666666667,1.9333333333333333,0.0,0.0,1.9333333333333333,0.0,2,1,3.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,0,1,0,2,8.919078566585682,0,0,0,0,0,1
L00671,0.0,0.0,0.0,0.0,1.7333333333333334,2.6,0,0,3.0,1,0,0.0,0.0,0.333,0.0,0.0,0,0,0,0,2,2,1,4,1,2,9.114897183326574,0,0,0,0,0,0
L00672,0.0,0.0,0.5666666666666667,0.0,2.833333333333333,0.5666666666666667,0,0,11.0,0,0,1.3333333333333335,0.0,0.5,0.0,0.0,1,0,27,1,3,2,1,3,1,2,8.790193005081877,0,0,1,0,0,0
L00673,0.0,0.0,0.0,0.7666666666666666,3.0666666666666664,0.0,0,0,8.0,1,0,1.6,0.0,0.143,0.0,7.2,0,0,0,0,2,3,2,1,0,1,10.32288843838277,0,0,0,0,0,1
L00674,0.0,0.0,0.0,0.0,1.6,0.0,0,0,10.0,0,0,2.7,0.9,0.333,0.333,4.5,0,0,0,0,1,3,0,1,0,3,7.4296988684819745,1,0,0,0,0,1
L00675,0.0,0.0,0.9333333333333333,0.0,1.8666666666666667,0.9333333333333333,0,0,13.5,1,1,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,3,0,1,0,3,7.5455482994100045,1,0,0,0,0,1
L00676,0.0,0.8666666666666667,0.8666666666666667,0.0,1.7333333333333334,0.0,1,1,8.0,1,0,3.2,0.0,0.267,0.0,4.0,0,0,0,0,3,0,2,1,0,2,8.933281671161533,0,0,0,0,1,0
L00677,0.0,0.0,0.0,0.0,3.0,0.6,0,0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,1,2,1,0,2,8.263410003969916,0,0,0,0,0,0
L00678,0.0,0.0,0.9,0.0,1.8,0.0,0,0,11.0,1,0,1.0,0.0,1.0,0.0,3.0,0,0,0,0,1,2,1,1,0,2,9.198773735604718,0,0,0,0,0,1
L00679,0.0,0.0,0.0,0.0,2.9333333333333336,0.7333333333333334,0,0,4.0,0,0,0.0,0.0,0.364,0.0,0.0,0,0,14,0,1,2,1,1,0,2,9.553348346910798,0,0,0,0,0,0
L00680,0.0,0.0,0.0,0.6,1.2,0.6,0,0,20.0,0,1,5.6,1.8666666666666667,0.316,0.333,2.8,0,0,0,0,3,1,2,4,1,3,7.14172006892793,1,0,0,0,0,0
L00681,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,1,1,3,1,2,9.413542406349492,0,1,0,0,0,0
L00682,0.0,0.0,0.0,0.0,1.9333333333333333,0.0,0,0,20.0,1,1,1.0,0.0,0.059,0.0,0.0,0,0,0,0,1,0,0,3,1,4,7.5455482994100045,1,0,0,0,0,0
L00683,0.0,0.7,0.0,0.0,1.4,0.0,1,1,3.0,0,0,0.6666666666666667,0.0,0.053,0.0,1.3333333333333335,0,0,18,1,2,2,1,0,0,3,6.486770359215936,1,0,0,1,1,1
L00684,0.0,0.0,0.7666666666666666,0.0,2.3,0.0,0,0,10.0,1,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,3,1,4,1,4,5.457029057702858,1,0,0,0,0,1
L00685,0.1333333333333333,0.0,0.1333333333333333,0.0,0.6666666666666665,0.0,1,1,5.0,0,0,0.5666666666666667,0.0,0.2,0.0,0.0,0,0,0,0,3,2,1,4,1,3,7.5455482994100045,1,1,0,1,1,0
L00686,0.0,0.0,0.0,0.0,0.0,0.0,2,1,11.0,0,0,2.0999999999999996,0.0,0.333,0.0,4.8999999999999995,0,0,47,1,2,2,0,3,0,3,6.382492607418377,1,0,1,1,1,1
L00687,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,3,2,0,0,3,7.5455482994100045,1,0,0,0,0,0
L00688,0.7666666666666666,0.0,0.0,0.7666666666666666,3.0666666666666664,0.0,1,1,4.0,1,0,1.8666666666666667,0.0,0.308,0.0,0.0,0,0,0,0,1,2,1,3,1,2,9.564673576181423,0,1,0,0,1,0
L00689,0.0,0.0,0.0,0.0,2.5,0.0,0,0,9.0,1,0,3.0,0.0,0.273,0.0,3.0,0,0,0,0,1,3,1,1,0,3,7.5455482994100045,1,0,0,0,0,1
L00690,0.0,0.0,1.4666666666666668,0.0,2.9333333333333336,0.0,0,0,3.0,0,0,0.7,0.0,1.0,0.0,1.4,0,0,0,0,2,3,0,3,1,3,7.5455482994100045,1,0,0,0,0,1
L00691,1.6,0.0,0.0,0.0,3.2,0.0,1,1,4.0,1,0,4.833333333333333,1.9333333333333333,0.294,0.4,2.9,0,0,19,1,1,3,0,1,0,3,7.483131923807575,1,0,0,1,1,1
L00692,0.0,0.0,0.0,0.0,1.1,0.3666666666666667,0,0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,3,1,3,7.384299968771254,1,0,0,0,0,0
L00693,0.0,0.9,0.0,0.0,2.7,0.0,1,1,6.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,3,2,3,1,3,7.5455482994100045,1,1,0,1,0,0
L00694,0.0,0.0,0.0,0.0,1.4,0.4666666666666667,0,0,5.0,0,0,2.9,0.0,0.188,0.0,0.0,0,0,0,0,1,0,0,0,0,4,4.594109238628667,1,0,0,0,0,0
L00695,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,0,0,0.0,0.0,0.385,0.0,0.0,0,0,20,0,2,2,1,4,1,2,9.20299344931313,0,1,0,0,0,1
L00696,0.0,0.0,3.466666666666667,0.8666666666666667,3.466666666666667,0.0,0,0,20.0,1,1,0.6666666666666665,0.1333333333333333,0.417,0.2,1.1999999999999997,0,0,27,0,2,2,2,0,1,2,9.141247495488898,0,0,0,0,0,1
L00697,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.9333333333333333,0.4666666666666667,1,1,10.0,0,0,4.0,0.8,0.455,0.2,2.4000000000000004,0,0,0,0,1,2,2,3,1,2,7.5455482994100045,0,1,0,0,1,1
L00698,0.0,0.0,0.0,0.0,1.8666666666666667,0.9333333333333333,0,0,7.0,1,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,2,1,4,1,3,6.280770300675861,1,0,0,0,0,0
L00699,0.9666666666666667,0.0,0.0,0.9666666666666667,2.9,0.0,1,1,7.0,1,0,0.8,0.0,0.105,0.0,1.2000000000000002,0,0,0,0,2,2,1,0,1,3,7.491980052317896,1,1,0,1,1,1
L00700,0.0,0.0,0.9666666666666667,0.0,1.9333333333333333,0.9666666666666667,0,0,3.0,1,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,3,1,3,1,1,7.5455482994100045,0,0,0,0,0,0
L00701,1.8666666666666667,0.0,0.0,0.9333333333333333,2.8,0.0,1,1,8.0,1,0,7.466666666666667,0.0,0.615,0.0,8.4,0,0,0,0,1,2,1,4,1,3,6.109025335847127,1,1,0,1,1,1
L00702,0.0,0.0,0.9,0.0,4.5,0.9,0,0,20.0,1,1,0.1333333333333333,0.033333333333333326,0.286,0.25,0.0,0,0,0,0,2,1,1,1,0,3,5.854211953681605,1,0,0,0,0,0
L00703,0.0,0.0,0.0,0.0,1.7999999999999998,0.6,0,0,7.0,0,0,0.033333333333333326,0.0,0.067,0.0,0.09999999999999998,0,0,14,1,1,1,2,1,0,4,4.871373226762748,1,0,0,0,0,0
L00704,0.0,0.0,0.0,0.0,1.2000000000000002,0.6000000000000001,0,0,9.0,0,0,1.5333333333333332,0.0,0.118,0.0,0.0,1,0,0,0,2,3,1,3,1,3,7.126167655920446,1,0,0,0,0,0
L00705,0.9333333333333333,0.0,0.0,0.0,0.9333333333333333,1.8666666666666667,1,1,6.0,1,0,0.3666666666666667,0.0,0.067,0.0,0.7333333333333334,0,0,0,0,2,3,0,1,0,3,6.6823591926146335,1,0,0,1,1,1
L00706,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,3,1,0,1,3,7.190299173577794,1,0,0,0,0,0
L00707,0.0,0.0,0.0,0.0,0.29999999999999993,0.19999999999999996,0,0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,4,1,2,8.955796448771473,0,0,0,0,0,0
L00708,0.3666666666666667,0.0,1.1,0.3666666666666667,0.0,0.0,1,1,2.0,0,0,2.6,0.8666666666666667,0.25,0.333,5.2,0,0,0,0,1,2,2,1,0,3,6.362855674882395,1,0,0,1,1,1
L00709,0.0,0.0,0.7333333333333334,0.0,2.2,0.7333333333333334,0,0,20.0,0,1,2.8,0.9333333333333333,0.333,0.333,1.8666666666666667,0,0,0,0,1,3,2,4,1,2,8.128909631516832,0,0,0,0,0,1
L00710,0.0,0.0,0.0,0.0,5.0,0.0,0,0,7.0,1,0,0.4666666666666667,0.0,0.2,0.0,1.4,0,0,0,0,1,2,2,3,0,2,7.86760346060512,0,0,0,0,0,1
L00711,0.0,0.0,0.0,0.3666666666666667,0.3666666666666667,0.0,0,0,3.0,0,0,4.0,1.0,0.267,0.25,0.0,0,0,23,1,1,2,1,1,0,2,9.513831815159726,0,0,0,0,0,0
L00712,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7.0,0,0,0.6666666666666667,0.0,0.333,0.0,6.666666666666668,0,0,0,0,2,2,1,2,0,2,8.723182445510377,0,0,0,0,1,1
L00713,0.0,0.0,0.0,0.0,4.0,0.8,0,0,2.0,1,0,0.7999999999999998,0.0,0.211,0.0,0.5999999999999999,0,0,0,0,1,2,1,1,0,0,11.455157571317539,0,0,0,0,0,1
L00714,0.0,0.4,0.0,0.0,0.0,0.0,1,1,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,22,1,1,2,1,1,1,4,7.5455482994100045,1,1,0,1,0,0
L00715,1.0,0.0,0.0,0.0,3.0,1.0,1,1,4.0,1,0,0.8666666666666667,0.0,0.143,0.0,0.0,0,0,0,0,1,2,1,0,1,4,5.2574953720277815,1,1,0,1,1,0
L00716,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,0,0,10.0,0,0,0.6666666666666667,0.0,0.143,0.0,1.3333333333333335,0,0,0,0,3,0,1,4,1,4,5.555282466337757,1,0,0,0,0,0
L00717,0.9666666666666667,0.9666666666666667,1.9333333333333333,0.0,1.9333333333333333,0.0,2,1,3.0,1,0,0.9,0.0,0.5,0.0,3.6,0,0,0,0,3,1,2,3,1,2,8.350666240520924,0,1,0,0,1,0
L00718,0.0,0.0,0.5666666666666667,0.0,1.7,0.0,0,0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,16,0,1,2,1,3,1,1,7.5455482994100045,0,0,0,0,0,0
L00719,0.0,0.0,0.0,0.0,0.5666666666666667,0.0,0,0,7.0,0,0,2.5,0.0,0.25,0.0,3.3333333333333335,0,0,0,0,2,2,1,3,1,3,6.478202375344883,1,0,0,0,0,1
L00720,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0,0,7.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,1,3,1,1,10.62388261478921,0,0,0,0,0,0
L00721,0.0,0.0,0.0,0.0,0.0,0.9666666666666667,0,0,8.0,1,0,0.9,0.0,0.25,0.0,0.0,0,0,0,0,1,3,0,2,0,4,5.38632824387075,1,0,0,0,0,0
L00722,0.0,0.0,0.0,0.0,0.0,0.0,2,1,6.0,0,0,4.0,0.0,0.571,0.0,7.0,0,0,0,0,2,2,0,1,0,1,10.576789104875367,0,0,0,0,1,1
L00723,0.0,0.0,0.0,0.0,1.9,0.0,0,0,5.0,0,0,1.8666666666666667,0.0,0.125,0.0,2.8,0,0,27,1,2,2,2,1,0,3,6.584376941872082,1,0,0,0,0,1
L00724,0.0,0.0,0.0,0.5666666666666667,1.1333333333333333,0.5666666666666667,0,0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,3,1,3,1,4,7.5455482994100045,1,0,0,0,0,1
L00725,0.0,0.0,0.5333333333333333,0.0,1.0666666666666667,0.5333333333333333,0,0,9.0,0,0,0.7666666666666666,0.7666666666666666,0.5,1.0,1.5333333333333332,0,0,0,0,2,1,2,4,1,3,6.392252065665035,1,0,0,0,0,0
L00726,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.0,0,0,2.0,0.0,0.176,0.0,0.0,0,0,7,0,3,2,2,1,0,3,5.471850417308912,1,0,0,0,0,0
L00727,1.0,1.0,1.0,1.0,5.0,0.0,2,1,6.0,1,0,3.0,0.0,0.333,0.0,4.0,0,0,0,0,2,2,0,4,1,3,7.5455482994100045,1,1,0,1,1,1
L00728,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,22,1,1,2,1,4,0,3,7.314353078686235,1,0,1,1,0,1
L00729,1.7333333333333334,0.8666666666666667,1.7333333333333334,0.0,2.6,0.0,2,1,7.0,1,0,6.8999999999999995,0.7666666666666666,0.75,0.111,6.133333333333333,0,0,0,0,2,1,2,1,1,2,9.281413744386072,0,1,0,0,1,0
L00730,1.9333333333333333,0.0,1.9333333333333333,0.0,3.8666666666666667,0.9666666666666667,1,1,5.0,1,0,1.1,0.3666666666666667,0.429,0.333,2.2,0,0,0,0,2,0,1,4,1,3,7.390366596266955,1,1,0,1,1,0
L00731,0.0,0.0,0.0,0.0,2.3333333333333335,0.4666666666666667,0,0,5.0,0,0,1.2666666666666666,0.0,0.143,0.0,0.0,0,0,17,1,2,1,1,3,1,3,7.5455482994100045,1,0,1,0,0,0
L00732,0.0,0.0,0.0,0.0,0.0,0.0,2,1,11.0,0,0,0.9666666666666667,0.0,0.062,0.0,0.0,0,0,0,0,3,0,1,4,1,2,9.467305471765902,0,1,0,0,1,0
L00733,0.0,0.0,0.0,0.0,2.0,1.0,0,0,5.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,1,0,2,9.152944282834873,0,0,0,0,0,0
L00734,0.7333333333333334,0.0,0.0,0.0,0.7333333333333334,0.0,1,1,2.0,0,0,0.06666666666666665,0.0,0.2,0.0,0.06666666666666665,0,0,0,0,1,3,0,1,0,3,6.8826425781670615,1,0,0,1,1,1
L00735,1.2666666666666666,0.6333333333333333,0.0,0.0,1.9,0.0,2,1,6.0,0,0,1.7333333333333334,0.0,0.182,0.0,5.2,0,0,37,1,1,2,1,4,1,3,6.539730453847818,1,1,1,1,1,1
